from_url,to_url,anchor_text
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2403,"Second nest of the Bougainville Honeyeater Stresemannia  bougainvillei , with the first description of a nest in situ, a"
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2403/2437,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2402,Cooperative breeding in Morotai Paradise Kingfisher Tanysiptera doris
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2402/2436,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2401,Further dietary samples of the Eastern Barn Owl Tyto javanica delicatula from the eastern Australian arid zone
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2401/2435,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2400,Use of anthropogenic material for extended ornamented phenotype in two fairy-wren species
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2400/2434,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2399,"Book review - Australian Hawks and Eagles: A window into the hidden world of raptors, including bazas, buzzards, harrier"
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2399/2433,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2398,"The precarious status of the Endangered Forty-spotted Pardalote Pardalotus quadragintus on Flinders Island, Tasmania"
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2398/2432,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2397,Fatal collision of a White-throated Needletail Hirundapus caudacutus with a high-voltage powerline in central Queensland
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2397/2431,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2396,Automated monitoring of the occurrence and flight behaviours of White-throated Needletails Hirundapus caudacutus caudacu
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2396/2430,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2395,Nesting biology of the Wet Tropics endemic Fernwren Oreoscopus gutturalis
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2395/2429,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2394,"Studies of ibises in Victoria, III: Sexual dimorphism, sex ratio, breeding season, reproductive success, mating patterns"
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2394/2428,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2393,Ship-assisted displacement of a Great Cormorant Phalacrocorax carbo and vagrant birds of subantarctic Macquarie Island
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2393/2427,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2391,First description and photograph of the juvenile plumage of the New Britain Goshawk Tachyspiza princeps
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2391/2425,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2390,A regular commensal foraging interaction between cranes and raptors on the Gulf Plains of north-western Queensland
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2390/2424,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2389,A Laughing Kookaburra assists in raising Blue-winged Kookaburras’ offspring
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2389/2423,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2388,Agonistic behaviour of the Red Wattlebird Anthochaera carunculata towards an elapid snake
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2388/2422,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2392,"Waterbirds and other birds of the Arcoona Lakes, arid South Australia, 2022–2023"
https://afo.birdlife.org.au/afo/index.php/afo/issue/current,https://afo.birdlife.org.au/afo/index.php/afo/article/view/2392/2426,PDF
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/index,Home
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/about,About
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/login,Log in
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/search,Search
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/current,Current
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,Previous Issues
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/information/readers,For Readers
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/information/authors,For Authors
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/index,Home
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,Archives
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/224,Vol 42 (2025)
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/223,Vol 41 (2024)
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/222,Vol 40 (2023)
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/221,Vol 39 (2022)
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/220,Vol 38 (2021)
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/218,Vol 37 (2020)
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/217,Vol 36 (2019)
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/216,Vol 35 (2018)
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/215,Vol 34 (2017)
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/210,Vol 33 (2016)
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/3,"Vol 32, No 1 (2015)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/2,"Vol 32, No 2 (2015)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/61,"Vol 32, No 3 (2015)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/62,"Vol 32, No 4 (2015)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/4,"Vol 31, No 1 (2014)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/5,"Vol 31, No 2 (2014)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/1,"Vol 31, No 3 (2014)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/6,"Vol 31, No 4 (2014)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/97,Vol 31 (2014): Supplement
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/7,"Vol 30, No 1 (2013)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/8,"Vol 30, No 2 (2013)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/9,"Vol 30, No 3 (2013)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/11,"Vol 30, No 4 (2013)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/12,"Vol 29, No 1 (2012)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/13,"Vol 29, No 2 (2012)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/14,"Vol 29, No 3 (2012)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/15,"Vol 29, No 4 (2012)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/63,"Vol 28, No 1 (2011)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/64,"Vol 28, No 2 (2011)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/65,"Vol 28, No 3 (2011)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/66,"Vol 28, No 4 (2011)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/214,"Vol 28, No 4 (2011): Supplement"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/67,"Vol 27, No 1 (2010)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/68,"Vol 27, No 2 (2010)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/69,"Vol 27, No 3 (2010)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/70,"Vol 27, No 4 (2010)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/71,"Vol 26, No 1-2 (2009)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/73,"Vol 26, No 3 (2009)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/74,"Vol 26, No 4 (2009)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/83,"Vol 25, No 1 (2008)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/84,"Vol 25, No 2 (2008)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/85,"Vol 25, No 3 (2008)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/86,"Vol 25, No 4 (2008)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/87,"Vol 24, No 1 (2007)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/88,"Vol 24, No 2 (2007)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/89,"Vol 24, No 3 (2007)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/90,"Vol 24, No 4 (2007)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/91,"Vol 23, No 1 (2006)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/93,"Vol 23, No 2 (2006)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/94,"Vol 23, No 3 (2006)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/95,"Vol 23, No 4 (2006)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/16,"Vol 22, No 1 (2005)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/17,"Vol 22, No 2 (2005)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/18,"Vol 22, No 3 (2005)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/19,"Vol 22, No 4 (2005)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/20,"Vol 21, No 1 (2004)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/21,"Vol 21, No 2 (2004)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/22,"Vol 21, No 3 (2004)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/23,"Vol 21, No 4 (2004)"
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/96,Vol 21 (2004): Supplement
https://afo.birdlife.org.au/afo/index.php/afo/issue/archive,https://afo.birdlife.org.au/afo/index.php/afo/issue/view/24,"Vol 20, No 1 (2003)"
